repo,query_type,api_type,trial,response_time_ms,response_size_bytes
Stirling-Tools/Stirling-PDF,medium,rest,5,1238.365,112002
Stirling-Tools/Stirling-PDF,complex,graphql,1,845.592,9145
Stirling-Tools/Stirling-PDF,complex,rest,1,10665.768,342170
Stirling-Tools/Stirling-PDF,complex,graphql,2,1047.443,9145
Stirling-Tools/Stirling-PDF,complex,rest,2,10217.695,342170
Stirling-Tools/Stirling-PDF,complex,graphql,3,744.134,9145
Stirling-Tools/Stirling-PDF,complex,rest,3,10405.952,342170
Stirling-Tools/Stirling-PDF,complex,graphql,4,761.166,9145
Stirling-Tools/Stirling-PDF,complex,rest,4,10556.984,342170
Stirling-Tools/Stirling-PDF,complex,graphql,5,714.187,9145
Stirling-Tools/Stirling-PDF,complex,rest,5,10500.407,342170
thedotmack/claude-mem,simple,graphql,1,883.678,674
thedotmack/claude-mem,simple,rest,1,397.167,5985
thedotmack/claude-mem,simple,graphql,2,889.297,674
thedotmack/claude-mem,simple,rest,2,430.229,5985
thedotmack/claude-mem,simple,graphql,3,1006.142,674
thedotmack/claude-mem,simple,rest,3,396.424,5985
thedotmack/claude-mem,simple,graphql,4,1265.712,674
thedotmack/claude-mem,simple,rest,4,423.849,5985
thedotmack/claude-mem,simple,graphql,5,936.055,674
thedotmack/claude-mem,simple,rest,5,404.985,5985
thedotmack/claude-mem,medium,graphql,1,610.169,5434
thedotmack/claude-mem,medium,rest,1,1140.708,114088
thedotmack/claude-mem,medium,graphql,2,636.685,5434
thedotmack/claude-mem,medium,rest,2,1235.702,114088
thedotmack/claude-mem,medium,graphql,3,573.595,5434
thedotmack/claude-mem,medium,rest,3,1245.45,114088
thedotmack/claude-mem,medium,graphql,4,836.163,5434
thedotmack/claude-mem,medium,rest,4,1132.084,114088
thedotmack/claude-mem,medium,graphql,5,628.646,5434
thedotmack/claude-mem,medium,rest,5,1510.597,114088
thedotmack/claude-mem,complex,graphql,1,1861.048,57937
thedotmack/claude-mem,complex,rest,1,9697.034,392996
thedotmack/claude-mem,complex,graphql,2,845.358,57937
thedotmack/claude-mem,complex,rest,2,9546.277,392996
thedotmack/claude-mem,complex,graphql,3,991.131,57937
thedotmack/claude-mem,complex,rest,3,9836.057,392996
thedotmack/claude-mem,complex,graphql,4,1590.216,57937
thedotmack/claude-mem,complex,rest,4,9659.835,392996
thedotmack/claude-mem,complex,graphql,5,1549.544,57937
thedotmack/claude-mem,complex,rest,5,10028.501,392996
vllm-project/vllm,simple,graphql,1,1303.65,471
vllm-project/vllm,simple,rest,1,460.048,6579
vllm-project/vllm,simple,graphql,2,1394.887,471
vllm-project/vllm,simple,rest,2,458.283,6579
vllm-project/vllm,simple,graphql,3,1376.924,471
vllm-project/vllm,simple,rest,3,453.33,6579
vllm-project/vllm,simple,graphql,4,1228.487,471
vllm-project/vllm,simple,rest,4,1492.54,6579
vllm-project/vllm,simple,graphql,5,1179.146,471
vllm-project/vllm,simple,rest,5,462.661,6579
vllm-project/vllm,medium,graphql,1,617.215,5409
vllm-project/vllm,medium,rest,1,1105.79,115852
vllm-project/vllm,medium,graphql,2,647.691,5409
vllm-project/vllm,medium,rest,2,1064.118,115852
vllm-project/vllm,medium,graphql,3,621.09,5409
vllm-project/vllm,medium,rest,3,6252.12,115852
vllm-project/vllm,medium,graphql,4,610.312,5409
vllm-project/vllm,medium,rest,4,1343.741,115852
vllm-project/vllm,medium,graphql,5,658.061,5409
vllm-project/vllm,medium,rest,5,1321.43,115852
vllm-project/vllm,complex,graphql,1,1029.097,6506
vllm-project/vllm,complex,rest,1,10330.751,253675
vllm-project/vllm,complex,graphql,2,1083.351,6506
vllm-project/vllm,complex,rest,2,10207.757,253675
vllm-project/vllm,complex,graphql,3,830.183,6506
vllm-project/vllm,complex,rest,3,10050.092,253675
vllm-project/vllm,complex,graphql,4,1066.865,6506
vllm-project/vllm,complex,rest,4,10310.841,253675
vllm-project/vllm,complex,graphql,5,883.969,6506
vllm-project/vllm,complex,rest,5,10991.393,253675
ByteByteGoHq/system-design-101,simple,graphql,1,571.971,503
ByteByteGoHq/system-design-101,simple,rest,1,461.474,7132
ByteByteGoHq/system-design-101,simple,graphql,2,569.255,503
ByteByteGoHq/system-design-101,simple,rest,2,461.303,7132
ByteByteGoHq/system-design-101,simple,graphql,3,597.941,503
ByteByteGoHq/system-design-101,simple,rest,3,456.402,7132
ByteByteGoHq/system-design-101,simple,graphql,4,811.151,503
ByteByteGoHq/system-design-101,simple,rest,4,447.662,7132
ByteByteGoHq/system-design-101,simple,graphql,5,633.598,503
ByteByteGoHq/system-design-101,simple,rest,5,563.429,7132
ByteByteGoHq/system-design-101,medium,graphql,1,642.299,4372
ByteByteGoHq/system-design-101,medium,rest,1,1192.291,68764
ByteByteGoHq/system-design-101,medium,graphql,2,707.85,4372
ByteByteGoHq/system-design-101,medium,rest,2,1225.615,68764
ByteByteGoHq/system-design-101,medium,graphql,3,572.819,4372
ByteByteGoHq/system-design-101,medium,rest,3,1216.834,68764
ByteByteGoHq/system-design-101,medium,graphql,4,674.356,4372
ByteByteGoHq/system-design-101,medium,rest,4,1132.18,68764
ByteByteGoHq/system-design-101,medium,graphql,5,634.586,4372
ByteByteGoHq/system-design-101,medium,rest,5,1091.355,68764
ByteByteGoHq/system-design-101,complex,graphql,1,2040.21,4149
ByteByteGoHq/system-design-101,complex,rest,1,9366.054,170231
ByteByteGoHq/system-design-101,complex,graphql,2,1888.969,4149
ByteByteGoHq/system-design-101,complex,rest,2,9157.47,170231
ByteByteGoHq/system-design-101,complex,graphql,3,1007.04,4149
ByteByteGoHq/system-design-101,complex,rest,3,9980.241,170231
ByteByteGoHq/system-design-101,complex,graphql,4,825.168,4149
ByteByteGoHq/system-design-101,complex,rest,4,9059.085,170231
ByteByteGoHq/system-design-101,complex,graphql,5,832.862,4149
ByteByteGoHq/system-design-101,complex,rest,5,9059.361,170231
laravel/laravel,simple,graphql,1,1287.243,578
laravel/laravel,simple,rest,1,498.579,6228
laravel/laravel,simple,graphql,2,821.162,578
laravel/laravel,simple,rest,2,737.159,6228
laravel/laravel,simple,graphql,3,833.387,578
laravel/laravel,simple,rest,3,546.411,6228
laravel/laravel,simple,graphql,4,788.419,578
laravel/laravel,simple,rest,4,502.078,6228
laravel/laravel,simple,graphql,5,862.807,578
laravel/laravel,simple,rest,5,535.096,6228
laravel/laravel,medium,graphql,1,462.41,119
laravel/laravel,medium,rest,1,1376.647,119900
laravel/laravel,medium,graphql,2,419.538,119
laravel/laravel,medium,rest,2,1412.55,119900
laravel/laravel,medium,graphql,3,423.723,119
laravel/laravel,medium,rest,3,1354.049,119900
laravel/laravel,medium,graphql,4,412.944,119
laravel/laravel,medium,rest,4,1322.85,119900
laravel/laravel,medium,graphql,5,412.823,119
laravel/laravel,medium,rest,5,1203.972,119900
laravel/laravel,complex,graphql,1,1288.098,4932
laravel/laravel,complex,rest,1,9455.372,175529
laravel/laravel,complex,graphql,2,1204.888,4932
laravel/laravel,complex,rest,2,9249.287,175529
laravel/laravel,complex,graphql,3,771.555,4932
laravel/laravel,complex,rest,3,9730.753,175529
laravel/laravel,complex,graphql,4,813.782,4932
laravel/laravel,complex,rest,4,9425.465,175529
laravel/laravel,complex,graphql,5,1097.761,4932
laravel/laravel,complex,rest,5,9243.035,175529
PaddlePaddle/PaddleOCR,simple,graphql,1,812.084,580
PaddlePaddle/PaddleOCR,simple,rest,1,496.898,6948
PaddlePaddle/PaddleOCR,simple,graphql,2,690.455,580
PaddlePaddle/PaddleOCR,simple,rest,2,489.946,6948
PaddlePaddle/PaddleOCR,simple,graphql,3,656.843,580
PaddlePaddle/PaddleOCR,simple,rest,3,483.894,6948
PaddlePaddle/PaddleOCR,simple,graphql,4,744.116,580
PaddlePaddle/PaddleOCR,simple,rest,4,436.133,6948
PaddlePaddle/PaddleOCR,simple,graphql,5,839.822,580
PaddlePaddle/PaddleOCR,simple,rest,5,447.512,6948
PaddlePaddle/PaddleOCR,medium,graphql,1,635.224,4554
PaddlePaddle/PaddleOCR,medium,rest,1,1151.107,153133
PaddlePaddle/PaddleOCR,medium,graphql,2,631.648,4554
PaddlePaddle/PaddleOCR,medium,rest,2,1232.362,153133
PaddlePaddle/PaddleOCR,medium,graphql,3,675.553,4554
PaddlePaddle/PaddleOCR,medium,rest,3,1211.219,153133
PaddlePaddle/PaddleOCR,medium,graphql,4,621.057,4554
PaddlePaddle/PaddleOCR,medium,rest,4,1121.97,153133
PaddlePaddle/PaddleOCR,medium,graphql,5,619.937,4554
PaddlePaddle/PaddleOCR,medium,rest,5,1142.415,153133
PaddlePaddle/PaddleOCR,complex,graphql,1,1248.869,4114
PaddlePaddle/PaddleOCR,complex,rest,1,9688.93,205701
PaddlePaddle/PaddleOCR,complex,graphql,2,705.068,4114
PaddlePaddle/PaddleOCR,complex,rest,2,10035.858,205701
PaddlePaddle/PaddleOCR,complex,graphql,3,1067.429,4114
PaddlePaddle/PaddleOCR,complex,rest,3,9723.929,205701
PaddlePaddle/PaddleOCR,complex,graphql,4,797.371,4114
PaddlePaddle/PaddleOCR,complex,rest,4,10622.286,205701
PaddlePaddle/PaddleOCR,complex,graphql,5,1144.21,4114
PaddlePaddle/PaddleOCR,complex,rest,5,14949.244,205701
localsend/localsend,simple,graphql,1,766.324,445
localsend/localsend,simple,rest,1,449.418,6434
localsend/localsend,simple,graphql,2,616.673,445
localsend/localsend,simple,rest,2,483.334,6434
localsend/localsend,simple,graphql,3,610.961,445
localsend/localsend,simple,rest,3,456.822,6434
localsend/localsend,simple,graphql,4,682.977,445
localsend/localsend,simple,rest,4,447.385,6434
localsend/localsend,simple,graphql,5,816.75,445
localsend/localsend,simple,rest,5,460.883,6434
localsend/localsend,medium,graphql,1,557.398,5145
localsend/localsend,medium,rest,1,1050.264,88585
localsend/localsend,medium,graphql,2,601.118,5145
localsend/localsend,medium,rest,2,1246.473,88585
localsend/localsend,medium,graphql,3,577.958,5145
localsend/localsend,medium,rest,3,1186.509,88585
localsend/localsend,medium,graphql,4,569.548,5145
localsend/localsend,medium,rest,4,1080.77,88585
localsend/localsend,medium,graphql,5,594.676,5145
localsend/localsend,medium,rest,5,1325.155,88585
localsend/localsend,complex,graphql,1,2186.724,4275
localsend/localsend,complex,rest,1,9342.408,167814
localsend/localsend,complex,graphql,2,1441.844,4275
localsend/localsend,complex,rest,2,9389.056,167814
localsend/localsend,complex,graphql,3,1232.867,4275
localsend/localsend,complex,rest,3,9080.59,167814
localsend/localsend,complex,graphql,4,817.381,4275
localsend/localsend,complex,rest,4,9186.898,167814
localsend/localsend,complex,graphql,5,772.412,4275
localsend/localsend,complex,rest,5,9150.01,167814
infiniflow/ragflow,simple,graphql,1,987.66,562
infiniflow/ragflow,simple,rest,1,456.028,6672
infiniflow/ragflow,simple,graphql,2,954.739,562
infiniflow/ragflow,simple,rest,2,455.123,6672
infiniflow/ragflow,simple,graphql,3,1102.857,562
infiniflow/ragflow,simple,rest,3,458.604,6672
infiniflow/ragflow,simple,graphql,4,1078.67,562
infiniflow/ragflow,simple,rest,4,851.531,6672
infiniflow/ragflow,simple,graphql,5,1103.188,562
infiniflow/ragflow,simple,rest,5,715.716,6672
infiniflow/ragflow,medium,graphql,1,714.69,5552
infiniflow/ragflow,medium,rest,1,1286.165,95389
infiniflow/ragflow,medium,graphql,2,648.148,5552
infiniflow/ragflow,medium,rest,2,1097.229,95389
infiniflow/ragflow,medium,graphql,3,677.509,5552
infiniflow/ragflow,medium,rest,3,1687.436,95389
infiniflow/ragflow,medium,graphql,4,733.407,5552
infiniflow/ragflow,medium,rest,4,1105.018,95389
infiniflow/ragflow,medium,graphql,5,644.123,5552
infiniflow/ragflow,medium,rest,5,1187.158,95389
infiniflow/ragflow,complex,graphql,1,1120.501,53502
infiniflow/ragflow,complex,rest,1,9972.101,204362
infiniflow/ragflow,complex,graphql,2,1015.781,53502
infiniflow/ragflow,complex,rest,2,9799.8,204362
infiniflow/ragflow,complex,graphql,3,1119.879,53502
infiniflow/ragflow,complex,rest,3,9920.154,204362
infiniflow/ragflow,complex,graphql,4,1069.437,53502
infiniflow/ragflow,complex,rest,4,10387.044,204362
infiniflow/ragflow,complex,graphql,5,1207.826,53502
infiniflow/ragflow,complex,rest,5,9974.113,204362
macrozheng/mall,simple,graphql,1,624.174,875
macrozheng/mall,simple,rest,1,420.499,5886
macrozheng/mall,simple,graphql,2,628.224,875
macrozheng/mall,simple,rest,2,451.914,5886
macrozheng/mall,simple,graphql,3,640.048,875
macrozheng/mall,simple,rest,3,429.423,5886
macrozheng/mall,simple,graphql,4,582.055,875
macrozheng/mall,simple,rest,4,409.743,5886
macrozheng/mall,simple,graphql,5,618.137,875
macrozheng/mall,simple,rest,5,407.044,5886
macrozheng/mall,medium,graphql,1,695.051,4550
macrozheng/mall,medium,rest,1,1201.402,76479
macrozheng/mall,medium,graphql,2,716.777,4550
macrozheng/mall,medium,rest,2,1117.903,76479
macrozheng/mall,medium,graphql,3,663.341,4550
macrozheng/mall,medium,rest,3,1552.34,76479
macrozheng/mall,medium,graphql,4,693.132,4550
macrozheng/mall,medium,rest,4,1172.389,76479
macrozheng/mall,medium,graphql,5,610.733,4550
macrozheng/mall,medium,rest,5,993.308,76479
macrozheng/mall,complex,graphql,1,1399.377,3772
macrozheng/mall,complex,rest,1,9281.676,171320
macrozheng/mall,complex,graphql,2,1223.717,3772
macrozheng/mall,complex,rest,2,10220.736,171320
macrozheng/mall,complex,graphql,3,789.333,3772
macrozheng/mall,complex,rest,3,9458.367,171320
macrozheng/mall,complex,graphql,4,1476.999,3772
macrozheng/mall,complex,rest,4,9766.304,171320
macrozheng/mall,complex,graphql,5,745.975,3772
macrozheng/mall,complex,rest,5,8996.018,171320
realworld-apps/realworld,simple,graphql,1,593.428,535
realworld-apps/realworld,simple,rest,1,455.753,6767
realworld-apps/realworld,simple,graphql,2,593.891,535
realworld-apps/realworld,simple,rest,2,470.752,6767
realworld-apps/realworld,simple,graphql,3,619.809,535
realworld-apps/realworld,simple,rest,3,492.242,6767
realworld-apps/realworld,simple,graphql,4,647.735,535
realworld-apps/realworld,simple,rest,4,459.476,6767
realworld-apps/realworld,simple,graphql,5,657.003,535
realworld-apps/realworld,simple,rest,5,520.418,6767
realworld-apps/realworld,medium,graphql,1,695.338,4792
realworld-apps/realworld,medium,rest,1,1445.606,183686
realworld-apps/realworld,medium,graphql,2,655.41,4792
realworld-apps/realworld,medium,rest,2,1140.645,183686
realworld-apps/realworld,medium,graphql,3,732.365,4792
realworld-apps/realworld,medium,rest,3,1397.38,183686
realworld-apps/realworld,medium,graphql,4,707.23,4792
realworld-apps/realworld,medium,rest,4,1404.659,183686
realworld-apps/realworld,medium,graphql,5,692.87,4792
realworld-apps/realworld,medium,rest,5,1277.656,183686
realworld-apps/realworld,complex,graphql,1,2054.875,6883
realworld-apps/realworld,complex,rest,1,9480.133,220168
realworld-apps/realworld,complex,graphql,2,1750.238,6883
realworld-apps/realworld,complex,rest,2,9703.101,220168
realworld-apps/realworld,complex,graphql,3,1828.684,6883
realworld-apps/realworld,complex,rest,3,9440.007,220168
realworld-apps/realworld,complex,graphql,4,1675.393,6883
realworld-apps/realworld,complex,rest,4,9602.413,220168
realworld-apps/realworld,complex,graphql,5,735.8,6883
realworld-apps/realworld,complex,rest,5,9975.005,220168
DopplerHQ/awesome-interview-questions,simple,graphql,1,484.175,519
DopplerHQ/awesome-interview-questions,simple,rest,1,509.98,7396
DopplerHQ/awesome-interview-questions,simple,graphql,2,615.27,519
DopplerHQ/awesome-interview-questions,simple,rest,2,1066.494,7396
DopplerHQ/awesome-interview-questions,simple,graphql,3,608.26,519
DopplerHQ/awesome-interview-questions,simple,rest,3,486.518,7396
DopplerHQ/awesome-interview-questions,simple,graphql,4,677.602,519
DopplerHQ/awesome-interview-questions,simple,rest,4,491.581,7396
DopplerHQ/awesome-interview-questions,simple,graphql,5,895.022,519
DopplerHQ/awesome-interview-questions,simple,rest,5,527.103,7396
DopplerHQ/awesome-interview-questions,medium,graphql,1,655.74,3737
DopplerHQ/awesome-interview-questions,medium,rest,1,1372.041,63495
DopplerHQ/awesome-interview-questions,medium,graphql,2,678.481,3737
DopplerHQ/awesome-interview-questions,medium,rest,2,1371.555,63495
DopplerHQ/awesome-interview-questions,medium,graphql,3,619.194,3737
DopplerHQ/awesome-interview-questions,medium,rest,3,1330.982,63495
DopplerHQ/awesome-interview-questions,medium,graphql,4,925.151,3737
DopplerHQ/awesome-interview-questions,medium,rest,4,1899.894,63495
DopplerHQ/awesome-interview-questions,medium,graphql,5,609.803,3737
DopplerHQ/awesome-interview-questions,medium,rest,5,1166.393,63495
DopplerHQ/awesome-interview-questions,complex,graphql,1,1341.065,44287
DopplerHQ/awesome-interview-questions,complex,rest,1,10291.208,141329
DopplerHQ/awesome-interview-questions,complex,graphql,2,1387.307,44287
DopplerHQ/awesome-interview-questions,complex,rest,2,10464.989,141329
DopplerHQ/awesome-interview-questions,complex,graphql,3,1508.383,44287
DopplerHQ/awesome-interview-questions,complex,rest,3,9817.502,141329
DopplerHQ/awesome-interview-questions,complex,graphql,4,877.542,44287
DopplerHQ/awesome-interview-questions,complex,rest,4,9994.182,141329
DopplerHQ/awesome-interview-questions,complex,graphql,5,1066.277,44287
DopplerHQ/awesome-interview-questions,complex,rest,5,10112.461,141329
bregman-arie/devops-exercises,simple,graphql,1,625.319,606
bregman-arie/devops-exercises,simple,rest,1,425.306,6158
bregman-arie/devops-exercises,simple,graphql,2,571.36,606
bregman-arie/devops-exercises,simple,rest,2,405.313,6158
bregman-arie/devops-exercises,simple,graphql,3,579.29,606
bregman-arie/devops-exercises,simple,rest,3,410.668,6158
bregman-arie/devops-exercises,simple,graphql,4,645.644,606
bregman-arie/devops-exercises,simple,rest,4,408.367,6158
bregman-arie/devops-exercises,simple,graphql,5,587.327,606
bregman-arie/devops-exercises,simple,rest,5,405.136,6158
bregman-arie/devops-exercises,medium,graphql,1,658.342,4430
bregman-arie/devops-exercises,medium,rest,1,1260.297,69254
bregman-arie/devops-exercises,medium,graphql,2,612.393,4430
bregman-arie/devops-exercises,medium,rest,2,1349.058,69254
bregman-arie/devops-exercises,medium,graphql,3,622.249,4430
bregman-arie/devops-exercises,medium,rest,3,1216.64,69254
bregman-arie/devops-exercises,medium,graphql,4,619.91,4430
bregman-arie/devops-exercises,medium,rest,4,1206.807,69254
bregman-arie/devops-exercises,medium,graphql,5,617.551,4430
bregman-arie/devops-exercises,medium,rest,5,1473.222,69254
bregman-arie/devops-exercises,complex,graphql,1,1519.641,5857
bregman-arie/devops-exercises,complex,rest,1,9421.253,182180
bregman-arie/devops-exercises,complex,graphql,2,1388.113,5857
bregman-arie/devops-exercises,complex,rest,2,9230.268,182180
bregman-arie/devops-exercises,complex,graphql,3,1105.279,5857
bregman-arie/devops-exercises,complex,rest,3,8821.302,182180
bregman-arie/devops-exercises,complex,graphql,4,973.899,5857
bregman-arie/devops-exercises,complex,rest,4,9454.266,182180
bregman-arie/devops-exercises,complex,graphql,5,1321.316,5857
bregman-arie/devops-exercises,complex,rest,5,9139.173,182180
animate-css/animate.css,simple,graphql,1,650.169,481
animate-css/animate.css,simple,rest,1,459.8,6676
animate-css/animate.css,simple,graphql,2,575.557,481
